2.000000000000000000e+01 6.290486602489752559e-05
3.000000000000000000e+01 2.915222031119902039e-05
4.000000000000000000e+01 1.729539233540921631e-05
5.000000000000000000e+01 1.174619454876303565e-05
6.000000000000000000e+01 8.670270180479358450e-06
7.000000000000000000e+01 6.755632366913628421e-06
8.000000000000000000e+01 5.456156242475314909e-06
9.000000000000000000e+01 4.512697116318327823e-06
1.000000000000000000e+02 3.790348358798076378e-06
1.100000000000000000e+02 3.213960573887065500e-06
1.200000000000000000e+02 2.739501284468820228e-06
1.300000000000000000e+02 2.340148884428323097e-06
1.400000000000000000e+02 1.999038617452484628e-06
1.500000000000000000e+02 1.705249047758904818e-06
1.600000000000000000e+02 1.451471261559865307e-06
1.700000000000000000e+02 1.232601693011084021e-06
1.800000000000000000e+02 1.044867694794723221e-06
1.900000000000000000e+02 8.852746098742608500e-07
2.000000000000000000e+02 7.512551062135007955e-07
2.100000000000000000e+02 6.404505443429588846e-07
2.200000000000000000e+02 5.505812691365311182e-07
2.000000000000000000e+01 6.290486602489672599e-05
3.000000000000000000e+01 2.915222031120230688e-05
4.000000000000000000e+01 1.729539233543013124e-05
5.000000000000000000e+01 1.174619454877410637e-05
6.000000000000000000e+01 8.670270180475219847e-06
7.000000000000000000e+01 6.755632366920542751e-06
8.000000000000000000e+01 5.456156242491488156e-06
9.000000000000000000e+01 4.512697116328881853e-06
1.000000000000000000e+02 3.790348358790517032e-06
1.100000000000000000e+02 3.213960573883220817e-06
1.200000000000000000e+02 2.739501284475066673e-06
1.300000000000000000e+02 2.340148884439483179e-06
1.400000000000000000e+02 1.999038617465387904e-06
1.500000000000000000e+02 1.705249047769455460e-06
1.600000000000000000e+02 1.451471261545076959e-06
1.700000000000000000e+02 1.232601692989883846e-06
1.800000000000000000e+02 1.044867694796602364e-06
1.900000000000000000e+02 8.852746098758954119e-07
2.000000000000000000e+02 7.512551062091196235e-07
2.100000000000000000e+02 6.404505443445570240e-07
2.200000000000000000e+02 5.505812691356795325e-07
2.000000000000000000e+01 6.290486602489317523e-05
3.000000000000000000e+01 2.915222031119058056e-05
4.000000000000000000e+01 1.729539233542167447e-05
5.000000000000000000e+01 1.174619454878414202e-05
6.000000000000000000e+01 8.670270180475343514e-06
7.000000000000000000e+01 6.755632366916455817e-06
8.000000000000000000e+01 5.456156242481157742e-06
9.000000000000000000e+01 4.512697116315475863e-06
1.000000000000000000e+02 3.790348358791788852e-06
1.100000000000000000e+02 3.213960573893007012e-06
1.200000000000000000e+02 2.739501284475369487e-06
1.300000000000000000e+02 2.340148884427556532e-06
