0.000000000000000000e+00 -3.999999999999989342e+00 -1.999999999999998224e+00 -1.999999999999994671e+00 -1.999999999999992450e+00 -1.999999999999992006e+00 -3.682547781676219239e-15 -1.767382615677545787e-15 -1.716447416841822741e-17 1.318730640173845534e-16 2.664535259100375697e-15 5.095267809940261202e-15 1.999999999999998890e+00 1.999999999999999778e+00 2.000000000000000444e+00 2.000000000000003109e+00 4.000000000000000000e+00
1.000000000000000021e-02 -3.999500003906738321e+00 -1.999875000000001180e+00 -1.999750003906739737e+00 -1.999750003906736850e+00 -1.999625000000001540e+00 -1.250000000004903601e-04 -1.249999999984494309e-04 -3.906740103895515821e-09 3.906736728128008183e-09 1.249999999949981714e-04 1.249999999998154443e-04 1.999624999999999542e+00 1.999750003906735518e+00 1.999750003906737739e+00 1.999874999999991410e+00 3.999500003906740098e+00
2.000000000000000042e-02 -3.999000015628907612e+00 -1.999750000000000361e+00 -1.999500015628907557e+00 -1.999500015628907112e+00 -1.999250000000000416e+00 -2.499999999986789049e-04 -2.499999999942651178e-04 -1.562890875539467382e-08 1.562890539055508316e-08 2.499999999939674501e-04 2.499999999976423534e-04 1.999250000000001748e+00 1.999500015628896676e+00 1.999500015628908667e+00 1.999749999999999694e+00 3.999000015628908500e+00
2.999999999999999889e-02 -3.998500035169437972e+00 -1.999625000000000208e+00 -1.999250035169438222e+00 -1.999250035169432671e+00 -1.998874999999995961e+00 -3.750000000022601899e-04 -3.749999999996949675e-04 -3.516943637514221900e-08 3.516944024913902179e-08 3.749999999995348851e-04 3.750000000050581904e-04 1.998874999999999957e+00 1.999250035169438444e+00 1.999250035169438666e+00 1.999624999999999986e+00 3.998500035169437972e+00
4.000000000000000083e-02 -3.998000062531261278e+00 -1.999500000000001387e+00 -1.999000062531266275e+00 -1.999000062531254951e+00 -1.998499999999998389e+00 -5.000000000001693628e-04 -4.999999999962938821e-04 -6.253126332991453566e-08 6.253126583276965457e-08 4.999999999999455835e-04 4.999999999999690022e-04 1.998499999999998833e+00 1.999000062531263611e+00 1.999000062531265165e+00 1.999499999999999389e+00 3.998000062531264387e+00
5.000000000000000278e-02 -3.997500097717321843e+00 -1.999375000000002567e+00 -1.998750097717323371e+00 -1.998750097717311158e+00 -1.998124999999999041e+00 -6.250000000048655871e-04 -6.250000000013118976e-04 -9.771731956984813186e-08 9.771732234352383768e-08 6.250000000025217588e-04 6.250000000063412947e-04 1.998124999999999929e+00 1.998750097717318042e+00 1.998750097717321372e+00 1.999375000000002567e+00 3.997500097717321399e+00
5.999999999999999778e-02 -3.997000140730540885e+00 -1.999250000000001304e+00 -1.998500140730544050e+00 -1.998500140730532948e+00 -1.997750000000000803e+00 -7.500000000005008086e-04 -7.499999999995587453e-04 -1.407305411621733191e-07 1.407305447189815022e-07 7.500000000001856310e-04 7.500000000038368987e-04 1.997749999999999693e+00 1.998500140730541164e+00 1.998500140730542940e+00 1.999250000000002414e+00 3.997000140730543105e+00
7.000000000000000666e-02 -3.996500191573869820e+00 -1.999125000000002261e+00 -1.998250191573870405e+00 -1.998250191573858414e+00 -1.997374999999998346e+00 -8.750000000050321258e-04 -8.750000000017197797e-04 -1.915738665186839694e-07 1.915738693368242066e-07 8.750000000023914429e-04 8.750000000064797525e-04 1.997374999999999901e+00 1.998250191573867518e+00 1.998250191573870405e+00 1.999124999999998264e+00 3.996500191573868488e+00
8.000000000000000167e-02 -3.996000250250231645e+00 -1.999000000000002997e+00 -1.998000250250237197e+00 -1.998000250250224541e+00 -1.997000000000000997e+00 -1.000000000002427116e-03 -1.000000000000413319e-03 -2.502502330746098969e-07 2.502502358256084794e-07 9.999999999998412936e-04 1.000000000006132919e-03 1.996999999999998776e+00 1.998000250250233423e+00 1.998000250250236087e+00 1.998999999999998778e+00 3.996000250250235197e+00
8.999999999999999667e-02 -3.995500316762584880e+00 -1.998875000000001734e+00 -1.997750316762584077e+00 -1.997750316762579859e+00 -1.996624999999996319e+00 -1.125000000000557845e-03 -1.125000000000241909e-03 -3.167625810587348306e-07 3.167625840949308887e-07 1.125000000000331898e-03 1.125000000003625053e-03 1.996624999999998540e+00 1.997750316762581857e+00 1.997750316762584299e+00 1.998874999999999513e+00 3.995500316762582216e+00
1.000000000000000056e-01 -3.995000391113856075e+00 -1.998750000000002691e+00 -1.997500391113856910e+00 -1.997500391113852469e+00 -1.996249999999990088e+00 -1.250000000001737352e-03 -1.250000000000214481e-03 -3.911138523358247507e-07 3.911138554503146051e-07 1.249999999999769525e-03 1.250000000006019083e-03 1.996249999999998748e+00 1.997500391113852469e+00 1.997500391113856244e+00 1.998749999999998028e+00 3.995000391113855187e+00
