0.000000000000000000e+00 -3.999999999999989342e+00 -1.999999999999998224e+00 -1.999999999999994671e+00 -1.999999999999992450e+00 -1.999999999999992006e+00 -3.682547781676219239e-15 -1.767382615677545787e-15 -1.716447416841822741e-17 1.318730640173845534e-16 2.664535259100375697e-15 5.095267809940261202e-15 1.999999999999998890e+00 1.999999999999999778e+00 2.000000000000000444e+00 2.000000000000003109e+00 4.000000000000000000e+00
1.000000000000000021e-02 -3.997780252413149604e+00 -2.002225309317809732e+00 -1.997778395748272873e+00 -1.997778395748262881e+00 -1.997778395748254887e+00 -4.444438264761263468e-03 6.866319037147571043e-10 6.866322218247734596e-10 6.866412787433004088e-10 2.222222222223444333e-03 2.222222222223839850e-03 1.995558644711076468e+00 2.000000617283852922e+00 2.000000617283853810e+00 2.000000617283854698e+00 3.997780244173510411e+00
2.000000000000000042e-02 -3.995565476196592858e+00 -2.004456795449208961e+00 -1.995558030189015453e+00 -1.995558030189009235e+00 -1.995558030189003018e+00 -8.888839396802072912e-03 5.499172952979016379e-09 5.499174450534359831e-09 5.499180716247959541e-09 4.444444444446229471e-03 4.444444444449726674e-03 1.991123478614700737e+00 2.000002469134278371e+00 2.000002469134279703e+00 2.000002469134280148e+00 3.995565410205663248e+00
2.999999999999999889e-02 -3.993355704729000255e+00 -2.006694462143786328e+00 -1.993338907461535525e+00 -1.993338907461532861e+00 -1.993338907461525755e+00 -1.333316611391666129e-02 1.858034696850850919e-08 1.858034837410322181e-08 1.858035771507680743e-08 6.666666666668128599e-03 6.666666666673259044e-03 1.986694517894767920e+00 2.000005555547851976e+00 2.000005555547852421e+00 2.000005555547853753e+00 3.993355481758578129e+00
4.000000000000000083e-02 -3.991150971697575045e+00 -2.008938312902120771e+00 -1.991121031721269752e+00 -1.991121031721254875e+00 -1.991121031721253765e+00 -1.777738097206560397e-02 4.409127217584578841e-08 4.409127499310953838e-08 4.409128029635311543e-08 8.888888888886788131e-03 8.888888888896684728e-03 1.982271778551257135e+00 2.000009876518876961e+00 2.000009876518877849e+00 2.000009876518878738e+00 3.991150442576040014e+00
5.000000000000000278e-02 -3.988951311101466501e+00 -2.011188350971237160e+00 -1.988904407139785890e+00 -1.988904407139785446e+00 -1.988904407139781449e+00 -2.222144636684175723e-02 8.621150326957677367e-08 8.621150485924542068e-08 8.621151092644690566e-08 1.111111111110966304e-02 1.111111111111916065e-02 1.977855276400839468e+00 2.000015432039394359e+00 2.000015432039394803e+00 2.000015432039395247e+00 3.988950276483133717e+00
5.999999999999999778e-02 -3.986756757255249806e+00 -2.013444579339987328e+00 -1.986689037904942001e+00 -1.986689037904939115e+00 -1.986689037904938893e+00 -2.666532453491310406e-02 1.491390928256212373e-07 1.491390954560851255e-07 1.491390984043050594e-07 1.333333333333677762e-02 1.333333333333992093e-02 1.973445027077544989e+00 2.000022222099179459e+00 2.000022222099179459e+00 2.000022222099181235e+00 3.986754967385919723e+00
7.000000000000000666e-02 -3.984567344792424581e+00 -2.015707000734384025e+00 -1.984474928220846479e+00 -1.984474928220834489e+00 -1.984474928220834045e+00 -3.110897755550068311e-02 2.370906377859343651e-07 2.370906398689761590e-07 2.370906465963313400e-07 1.555555555555343181e-02 1.555555555556212104e-02 1.969041046033411124e+00 2.000030246685756019e+00 2.000030246685756463e+00 2.000030246685758240e+00 3.984564499271101123e+00
8.000000000000000167e-02 -3.982383108668976934e+00 -2.017975617612875361e+00 -1.982262082307959972e+00 -1.982262082307945095e+00 -1.982262082307942652e+00 -3.555236735188804786e-02 3.543013258557764234e-07 3.543013276346098812e-07 3.543013334474400268e-07 1.777777777777943269e-02 1.777777777778342602e-02 1.964643348539154122e+00 2.000039505784403815e+00 2.000039505784404703e+00 2.000039505784405591e+00 3.982378856205676332e+00
8.999999999999999667e-02 -3.980204084166959699e+00 -2.020250432161557974e+00 -1.980050504403153111e+00 -1.980050504403152001e+00 -1.980050504403148004e+00 -3.999545569295648306e-02 5.050249962663689618e-07 5.050249976542742682e-07 5.050250020346062638e-07 1.999999999999839059e-02 2.000000000000516642e-02 1.960251949684839179e+00 2.000049999378155530e+00 2.000049999378155974e+00 2.000049999378156418e+00 3.980198022336615349e+00
1.000000000000000056e-01 -3.978030306898138857e+00 -2.022531446289330681e+00 -1.977840198759768464e+00 -1.977840198759767132e+00 -1.977840198759760248e+00 -4.443820419472599426e-02 6.935341752145237939e-07 6.935341765442143257e-07 6.935341833511226029e-07 2.222222222222352411e-02 2.222222222222813154e-02 1.955866864380552794e+00 2.000061727447813187e+00 2.000061727447813187e+00 2.000061727447813631e+00 3.978021981890514258e+00
1.100000000000000006e-01 -3.975861812807665707e+00 -2.024818661622995730e+00 -1.975631169647661611e+00 -1.975631169647647400e+00 -1.975631169647641405e+00 -4.888057432194514718e-02 9.241201468133018647e-07 9.241201478548459756e-07 9.241201536562998864e-07 2.444444444444347428e-02 2.444444444444948336e-02 1.951488107357106205e+00 2.000074689971950814e+00 2.000074689971951702e+00 2.000074689971952147e+00 3.975850719173257719e+00
1.199999999999999956e-01 -3.973698638177794340e+00 -2.027112079502292552e+00 -1.973423421353246665e+00 -1.973423421353234453e+00 -1.973423421353229124e+00 -5.332252738967069305e-02 1.201092982344110716e-06 1.201092982628055642e-06 1.201092991518859046e-06 2.666666666666841698e-02 2.666666666667341645e-02 1.947115693166727279e+00 2.000088886926921106e+00 2.000088886926923326e+00 2.000088886926923770e+00 3.973684218569676130e+00
1.300000000000000044e-01 -3.971540819631654173e+00 -2.029411700974875554e+00 -1.971216958179591305e+00 -1.971216958179586198e+00 -1.971216958179582424e+00 -5.776402456492579773e-02 1.528781609527078079e-06 1.528781612009453609e-06 1.528781618732734640e-06 2.888888888888633752e-02 2.888888888889501808e-02 1.942749636183775497e+00 2.000104318286867855e+00 2.000104318286868299e+00 2.000104318286868743e+00 3.971522464543215225e+00
1.400000000000000133e-01 -3.969388394137052245e+00 -2.031717526791233297e+00 -1.969011784446462521e+00 -1.969011784446454305e+00 -1.969011784446449642e+00 -6.220502686831208550e-02 1.911533846162997508e-06 1.911533847267982057e-06 1.911533852213588902e-06 3.111111111110979183e-02 3.111111111111608193e-02 1.938389950605436063e+00 2.000120984023717963e+00 2.000120984023719295e+00 2.000120984023719739e+00 3.969365441635584801e+00
