1.000000000000000000e+00 2.795895335084584432e-01
1.000000000000000000e+00 2.587847893067855565e-01
1.000000000000000000e+00 2.397322871282332735e-01
1.000000000000000000e+00 2.218933900565229489e-01
1.000000000000000000e+01 6.346713129278801491e-01
1.000000000000000000e+01 2.232924643913822560e-01
1.000000000000000000e+01 1.050700720883169931e-01
1.000000000000000000e+01 3.696615059241926959e-02
1.900000000000000000e+01 3.161503843735045671e-01
1.900000000000000000e+01 1.325194329840287226e-02
1.900000000000000000e+01 6.436193495198081482e-01
1.900000000000000000e+01 2.697832280828376186e-02
2.800000000000000000e+01 3.008801180924468577e-01
2.800000000000000000e+01 4.157851140456099159e-01
2.800000000000000000e+01 1.189534451945847282e-01
2.800000000000000000e+01 1.643813226673616901e-01
3.700000000000000000e+01 2.235245751521210134e-02
3.700000000000000000e+01 5.430597773578696996e-01
3.700000000000000000e+01 1.718057013536528066e-02
3.700000000000000000e+01 4.174071949915569846e-01
4.600000000000000000e+01 4.413275885781354213e-01
4.600000000000000000e+01 5.333247094419996115e-01
4.600000000000000000e+01 1.147757022016729009e-02
4.600000000000000000e+01 1.387013175970341732e-02
5.500000000000000000e+01 3.271508745410423580e-01
5.500000000000000000e+01 1.360735717991973237e-02
5.500000000000000000e+01 6.329165400854630530e-01
5.500000000000000000e+01 2.632522819357808325e-02
6.400000000000000000e+01 4.291026902683212074e-02
6.400000000000000000e+01 6.022101297420874577e-02
6.400000000000000000e+01 3.731639636817122296e-01
6.400000000000000000e+01 5.237047543172446140e-01
7.300000000000000000e+01 5.724941535360835582e-02
7.300000000000000000e+01 6.358296214032284066e-01
7.300000000000000000e+01 2.535215289104468181e-02
7.300000000000000000e+01 2.815688103521138963e-01
8.200000000000000000e+01 2.278655379483364787e-02
8.200000000000000000e+01 9.825764874104440938e-02
8.200000000000000000e+01 1.654633030132975080e-01
8.200000000000000000e+01 7.134924944508216349e-01
9.100000000000000000e+01 1.502981563356036998e-01
9.100000000000000000e+01 1.290399719067680806e-01
9.100000000000000000e+01 3.877528332707791403e-01
9.100000000000000000e+01 3.329090384868407804e-01
1.000000000000000000e+02 9.226855188880960235e-01
1.000000000000000000e+02 1.997650259455936370e-02
1.000000000000000000e+02 5.612289585725482866e-02
1.000000000000000000e+02 1.215082660078677188e-03
1.090000000000000000e+02 3.054920362864689820e-01
1.090000000000000000e+02 2.177668906141551064e-01
1.090000000000000000e+02 2.783337153274801912e-01
1.090000000000000000e+02 1.984073577718820924e-01
